scenario_name	n_total	group	power	scenario_set
ARREST_raw	12200	A	0.010000000000000009	main
ARREST_raw	12200	B	1	main
ARREST_raw	12200	C	0.654540241899199	main
ARREST_raw	12200	D	0.6643426807181508	main
ARREST_raw	12200	E	0.7607877367788419	main
ARREST_raw	12300	A	0.010000000000000009	main
ARREST_raw	12300	B	1	main
ARREST_raw	12300	C	0.6590122458702234	main
ARREST_raw	12300	D	0.6688047565541628	main
ARREST_raw	12300	E	0.7649366953979454	main
ARREST_raw	12400	A	0.010000000000000009	main
ARREST_raw	12400	B	1	main
ARREST_raw	12400	C	0.6634440136871449	main
ARREST_raw	12400	D	0.6732250344275805	main
ARREST_raw	12400	E	0.7690290033135514	main
ARREST_raw	12500	A	0.010000000000000009	main
ARREST_raw	12500	B	1	main
ARREST_raw	12500	C	0.6678354966119662	main
ARREST_raw	12500	D	0.6776034913645277	main
ARREST_raw	12500	E	0.7730650031738695	main
ARREST_raw	12600	A	0.010000000000000009	main
ARREST_raw	12600	B	1	main
ARREST_raw	12600	C	0.6721866581773746	main
ARREST_raw	12600	D	0.6819401168599905	main
ARREST_raw	12600	E	0.7770450494411332	main
ARREST_raw	12700	A	0.010000000000000009	main
ARREST_raw	12700	B	1	main
ARREST_raw	12700	C	0.6764974738887146	main
ARREST_raw	12700	D	0.686234912559119	main
ARREST_raw	12700	E	0.7809695078421968	main
ARREST_raw	12800	A	0.010000000000000009	main
ARREST_raw	12800	B	1	main
ARREST_raw	12800	C	0.6807679309288523	main
ARREST_raw	12800	D	0.6904878919419423	main
ARREST_raw	12800	E	0.7848387548311577	main
ARREST_raw	12900	A	0.010000000000000009	main
ARREST_raw	12900	B	1	main
ARREST_raw	12900	C	0.6849980278660166	main
ARREST_raw	12900	D	0.6946990800115727	main
ARREST_raw	12900	E	0.7886531770639517	main
ARREST_raw	13000	A	0.010000000000000009	main
ARREST_raw	13000	B	1	main
ARREST_raw	13000	C	0.6891877743646837	main
ARREST_raw	13000	D	0.698868512985968	main
ARREST_raw	13000	E	0.7924131708848627	main
ARREST_raw	13100	A	0.010000000000000009	main
ARREST_raw	13100	B	1	main
ARREST_raw	13100	C	0.6933371908995801	main
ARREST_raw	13100	D	0.702996237993317	main
ARREST_raw	13100	E	0.7961191418248781	main
ARREST_raw	13200	A	0.010000000000000009	main
ARREST_raw	13200	B	1	main
ARREST_raw	13200	C	0.6974463084728609	main
ARREST_raw	13200	D	0.7070823127711127	main
ARREST_raw	13200	E	0.7997715041118145	main
ARREST_raw	13300	A	0.010000000000000009	main
ARREST_raw	13300	B	1	main
ARREST_raw	13300	C	0.7015151683345275	main
ARREST_raw	13300	D	0.7111268053689628	main
ARREST_raw	13300	E	0.8033706801921295	main
ARREST_raw	13400	A	0.010000000000000009	main
ARREST_raw	13400	B	1	main
ARREST_raw	13400	C	0.7055438217061385	main
ARREST_raw	13400	D	0.7151297938551928	main
ARREST_raw	13400	E	0.806917100264328	main
ARREST_raw	13500	A	0.010000000000000009	main
ARREST_raw	13500	B	1	main
ARREST_raw	13500	C	0.7095323295078607	main
ARREST_raw	13500	D	0.7190913660272862	main
ARREST_raw	13500	E	0.8104112018238687	main
ARREST_raw	13600	A	0.010000000000000009	main
ARREST_raw	13600	B	1	main
ARREST_raw	13600	C	0.7134807620889114	main
ARREST_raw	13600	D	0.723011619126205	main
ARREST_raw	13600	E	0.8138534292194672	main
ARREST_raw	13700	A	0.010000000000000009	main
ARREST_raw	13700	B	1	main
ARREST_raw	13700	C	0.7173891989614332	main
ARREST_raw	13700	D	0.7268906595546265	main
ARREST_raw	13700	E	0.8172442332206854	main
ARREST_raw	13800	A	0.010000000000000009	main
ARREST_raw	13800	B	1	main
ARREST_raw	13800	C	0.7212577285378332	main
ARREST_raw	13800	D	0.7307286025991302	main
ARREST_raw	13800	E	0.8205840705966942	main
ARREST_raw	13900	A	0.010000000000000009	main
ARREST_raw	13900	B	1	main
ARREST_raw	13900	C	0.725086447871635	main
ARREST_raw	13900	D	0.7345255721563664	main
ARREST_raw	13900	E	0.8238734037060915	main
ARREST_raw	14000	A	0.010000000000000009	main
ARREST_raw	14000	B	1	main
ARREST_raw	14000	C	0.7288754624018596	main
ARREST_raw	14000	D	0.7382817004632296	main
ARREST_raw	14000	E	0.8271127000976493	main
ARREST_raw	14100	A	0.010000000000000009	main
ARREST_raw	14100	B	1	main
ARREST_raw	14100	C	0.7326248857009727	main
ARREST_raw	14100	D	0.7419971278310604	main
ARREST_raw	14100	E	0.8303024321218654	main
ARREST_raw	14200	A	0.010000000000000009	main
ARREST_raw	14200	B	1	main
ARREST_raw	14200	C	0.7363348392264193	main
ARREST_raw	14200	D	0.7456720023838956	main
ARREST_raw	14200	E	0.833443076553186	main
ARREST_raw	14300	A	0.010000000000000009	main
ARREST_raw	14300	B	1	main
ARREST_raw	14300	C	0.7400054520757673	main
ARREST_raw	14300	D	0.7493064798007769	main
ARREST_raw	14300	E	0.8365351142227616	main
ARREST_raw	14400	A	0.010000000000000009	main
ARREST_raw	14400	B	1	main
ARREST_raw	14400	C	0.7436368607454766	main
ARREST_raw	14400	D	0.7529007230621367	main
ARREST_raw	14400	E	0.839579029661603	main
ARREST_raw	14500	A	0.010000000000000009	main
ARREST_raw	14500	B	1	main
ARREST_raw	14500	C	0.7472292088933105	main
ARREST_raw	14500	D	0.7564549022002655	main
ARREST_raw	14500	E	0.8425753107539906	main
ARREST_raw	14600	A	0.010000000000000009	main
ARREST_raw	14600	B	1	main
ARREST_raw	14600	C	0.7507826471044015	main
ARREST_raw	14600	D	0.7599691940538653	main
ARREST_raw	14600	E	0.8455244484009942	main
ARREST_raw	14700	A	0.010000000000000009	main
ARREST_raw	14700	B	1	main
ARREST_raw	14700	C	0.754297332660978	main
ARREST_raw	14700	D	0.763443782026698	main
ARREST_raw	14700	E	0.8484269361939571	main
ARREST_raw	14800	A	0.010000000000000009	main
ARREST_raw	14800	B	1	main
ARREST_raw	14800	C	0.7577734293157611	main
ARREST_raw	14800	D	0.7668788558503209	main
ARREST_raw	14800	E	0.8512832700977941	main
ARREST_raw	14900	A	0.010000000000000009	main
ARREST_raw	14900	B	1	main
ARREST_raw	14900	C	0.761211107069035	main
ARREST_raw	14900	D	0.7702746113509121	main
ARREST_raw	14900	E	0.8540939481439531	main
ARREST_raw	15000	A	0.010000000000000009	main
ARREST_raw	15000	B	1	main
ARREST_raw	15000	C	0.7646105419493915	main
ARREST_raw	15000	D	0.7736312502201788	main
ARREST_raw	15000	E	0.8568594701328857	main
ARREST_raw	15100	A	0.010000000000000009	main
ARREST_raw	15100	B	1	main
ARREST_raw	15100	C	0.7679719157981472	main
ARREST_raw	15100	D	0.77694897979034	main
ARREST_raw	15100	E	0.859580337345875	main
ARREST_raw	15200	A	0.010000000000000009	main
ARREST_raw	15200	B	1	main
ARREST_raw	15200	C	0.7712954160574331	main
ARREST_raw	15200	D	0.7802280128131764	main
ARREST_raw	15200	E	0.862257052266063	main
ARREST_raw	15300	A	0.010000000000000009	main
ARREST_raw	15300	B	1	main
ARREST_raw	15300	C	0.7745812355619471	main
ARREST_raw	15300	D	0.7834685672431276	main
ARREST_raw	15300	E	0.8648901183085204	main
ARREST_raw	15400	A	0.010000000000000009	main
ARREST_raw	15400	B	1	main
ARREST_raw	15400	C	0.7778295723343658	main
ARREST_raw	15400	D	0.7866708660244348	main
ARREST_raw	15400	E	0.867480039559203	main
ARREST_raw	15500	A	0.010000000000000009	main
ARREST_raw	15500	B	1	main
ARREST_raw	15500	C	0.7810406293844019	main
ARREST_raw	15500	D	0.789835136882298	main
ARREST_raw	15500	E	0.8700273205226348	main
ARREST_raw	15600	A	0.010000000000000009	main
ARREST_raw	15600	B	1	main
ARREST_raw	15600	C	0.7842146145114994	main
ARREST_raw	15600	D	0.7929616121180401	main
ARREST_raw	15600	E	0.872532465878159	main
ARREST_raw	15700	A	0.010000000000000009	main
ARREST_raw	15700	B	1	main
ARREST_raw	15700	C	0.7873517401111525	main
ARREST_raw	15700	D	0.7960505284082522	main
ARREST_raw	15700	E	0.8749959802445979	main
ARREST_raw	15800	A	0.010000000000000009	main
ARREST_raw	15800	B	1	main
ARREST_raw	15800	C	0.7904522229848292	main
ARREST_raw	15800	D	0.7991021266078989	main
ARREST_raw	15800	E	0.8774183679531636	main
ARREST_raw	15900	A	0.010000000000000009	main
ARREST_raw	15900	B	1	main
ARREST_raw	15900	C	0.7935162841534895	main
ARREST_raw	15900	D	0.8021166515573592	main
ARREST_raw	15900	E	0.8798001328284575	main
ARREST_raw	16000	A	0.010000000000000009	main
ARREST_raw	16000	B	1	main
ARREST_raw	16000	C	0.7965441486746734	main
ARREST_raw	16000	D	0.8050943518933806	main
ARREST_raw	16000	E	0.8821417779774008	main
ARREST_raw	16100	A	0.010000000000000009	main
ARREST_raw	16100	B	1	main
ARREST_raw	16100	C	0.7995360454631448	main
ARREST_raw	16100	D	0.8080354798639122	main
ARREST_raw	16100	E	0.8844438055859375	main
ARREST_raw	16200	A	0.010000000000000009	main
ARREST_raw	16200	B	1	main
ARREST_raw	16200	C	0.8024922071150622	main
ARREST_raw	16200	D	0.8109402911467979	main
ARREST_raw	16200	E	0.8867067167233501	main
ARREST_raw	16300	A	0.010000000000000009	main
ARREST_raw	16300	B	1	main
ARREST_raw	16300	C	0.8054128697356622	main
ARREST_raw	16300	D	0.8138090446722914	main
ARREST_raw	16300	E	0.8889310111540305	main
ARREST_raw	16400	A	0.010000000000000009	main
ARREST_raw	16400	B	1	main
ARREST_raw	16400	C	0.8082982727704255	main
ARREST_raw	16400	D	0.8166420024493652	main
ARREST_raw	16400	E	0.8911171871565481	main
ARREST_raw	16500	A	0.010000000000000009	main
ARREST_raw	16500	B	1	main
ARREST_raw	16500	C	0.8111486588397009	main
ARREST_raw	16500	D	0.8194394293957836	main
ARREST_raw	16500	E	0.8932657413498603	main
ARREST_raw	16600	A	0.010000000000000009	main
ARREST_raw	16600	B	1	main
ARREST_raw	16600	C	0.8139642735767645	main
ARREST_raw	16600	D	0.8222015931719002	main
ARREST_raw	16600	E	0.8953771685265066	main
ARREST_raw	16700	A	0.010000000000000009	main
ARREST_raw	16700	B	1	main
ARREST_raw	16700	C	0.8167453654692818	main
ARREST_raw	16700	D	0.8249287640181527	main
ARREST_raw	16700	E	0.8974519614926345	main
ARREST_raw	16800	A	0.010000000000000009	main
ARREST_raw	16800	B	1	main
ARREST_raw	16800	C	0.8194921857041464	main
ARREST_raw	16800	D	0.8276212145962095	main
ARREST_raw	16800	E	0.8994906109147007	main
ARREST_raw	16900	A	0.010000000000000009	main
ARREST_raw	16900	B	1	main
ARREST_raw	16900	C	0.8222049880156669	main
ARREST_raw	16900	D	0.8302792198337446	main
ARREST_raw	16900	E	0.901493605172698	main
ARREST_raw	17000	A	0.010000000000000009	main
ARREST_raw	17000	B	1	main
ARREST_raw	17000	C	0.8248840285370658	main
ARREST_raw	17000	D	0.8329030567727902	main
ARREST_raw	17000	E	0.9034614302197542	main
ARREST_raw	17100	A	0.010000000000000009	main
ARREST_raw	17100	B	1	main
ARREST_raw	17100	C	0.827529565655269	main
ARREST_raw	17100	D	0.8354930044216357	main
ARREST_raw	17100	E	0.905394569447953	main
ARREST_raw	17200	A	0.010000000000000009	main
ARREST_raw	17200	B	1	main
ARREST_raw	17200	C	0.8301418598689396	main
ARREST_raw	17200	D	0.8380493436102353	main
ARREST_raw	17200	E	0.9072935035602315	main
ARREST_raw	17300	A	0.010000000000000009	main
ARREST_raw	17300	B	1	main
ARREST_raw	17300	C	0.8327211736497394	main
ARREST_raw	17300	D	0.8405723568490783	main
ARREST_raw	17300	E	0.9091587104482023	main
ARREST_raw	17400	A	0.010000000000000009	main
ARREST_raw	17400	B	1	main
ARREST_raw	17400	C	0.8352677713067675	main
ARREST_raw	17400	D	0.8430623281914877	main
ARREST_raw	17400	E	0.9109906650757581	main
ARREST_raw	17500	A	0.010000000000000009	main
ARREST_raw	17500	B	1	main
ARREST_raw	17500	C	0.8377819188541569	main
ARREST_raw	17500	D	0.845519543099302	main
ARREST_raw	17500	E	0.9127898393683151	main
ARREST_raw	17600	A	0.010000000000000009	main
ARREST_raw	17600	B	1	main
ARREST_raw	17600	C	0.8402638838817793	main
ARREST_raw	17600	D	0.8479442883119005	main
ARREST_raw	17600	E	0.914556702107549	main
ARREST_raw	17700	A	0.010000000000000009	main
ARREST_raw	17700	B	1	main
ARREST_raw	17700	C	0.8427139354290383	main
ARREST_raw	17700	D	0.8503368517185302	main
ARREST_raw	17700	E	0.916291718831488	main
ARREST_raw	17800	A	0.010000000000000009	main
ARREST_raw	17800	B	1	main
ARREST_raw	17800	C	0.8451323438616983	main
ARREST_raw	17800	D	0.8526975222338891	main
ARREST_raw	17800	E	0.9179953517398192	main
ARREST_raw	17900	A	0.010000000000000009	main
ARREST_raw	17900	B	1	main
ARREST_raw	17900	C	0.8475193807517267	main
ARREST_raw	17900	D	0.8550265896769277	main
ARREST_raw	17900	E	0.9196680596042757	main
ARREST_raw	18000	A	0.010000000000000009	main
ARREST_raw	18000	B	1	main
ARREST_raw	18000	C	0.8498753187601036	main
ARREST_raw	18000	D	0.8573243446528194	main
ARREST_raw	18000	E	0.9213102976839652	main
ARREST_raw	18100	A	0.010000000000000009	main
ARREST_raw	18100	B	1	main
ARREST_raw	18100	C	0.8522004315225625	main
ARREST_raw	18100	D	0.8595910784380619	main
ARREST_raw	18100	E	0.9229225176455091	main
ARREST_raw	18200	A	0.010000000000000009	main
ARREST_raw	18200	B	1	main
ARREST_raw	18200	C	0.8544949935382291	main
ARREST_raw	18200	D	0.8618270828686605	main
ARREST_raw	18200	E	0.924505167487859	main
ARREST_raw	18300	A	0.010000000000000009	main
ARREST_raw	18300	B	1	main
ARREST_raw	18300	C	0.8567592800611148	main
ARREST_raw	18300	D	0.8640326502313541	main
ARREST_raw	18300	E	0.9260586914716638	main
ARREST_raw	18400	A	0.010000000000000009	main
ARREST_raw	18400	B	1	main
ARREST_raw	18400	C	0.8589935669944277	main
ARREST_raw	18400	D	0.8662080731578351	main
ARREST_raw	18400	E	0.927583530053055	main
ARREST_raw	18500	A	0.010000000000000009	main
ARREST_raw	18500	B	1	main
ARREST_raw	18500	C	0.8611981307876634	main
ARREST_raw	18500	D	0.8683536445219215	main
ARREST_raw	18500	E	0.929080119821729	main
ARREST_raw	18600	A	0.010000000000000009	main
ARREST_raw	18600	B	1	main
ARREST_raw	18600	C	0.8633732483364371	main
ARREST_raw	18600	D	0.8704696573396347	main
ARREST_raw	18600	E	0.9305488934432	main
ARREST_raw	18700	A	0.010000000000000009	main
ARREST_raw	18700	B	1	main
ARREST_raw	18700	C	0.8655191968850156	main
ARREST_raw	18700	D	0.8725564046721404	main
ARREST_raw	18700	E	0.9319902796051042	main
ARREST_raw	18800	A	0.010000000000000009	main
ARREST_raw	18800	B	1	main
ARREST_raw	18800	C	0.8676362539315111	main
ARREST_raw	18800	D	0.8746141795315057	main
ARREST_raw	18800	E	0.9334047029674308	main
ARREST_raw	18900	A	0.010000000000000009	main
ARREST_raw	18900	B	1	main
ARREST_raw	18900	C	0.8697246971357002	main
ARREST_raw	18900	D	0.8766432747892282	main
ARREST_raw	18900	E	0.9347925841165697	main
ARREST_raw	19000	A	0.010000000000000009	main
ARREST_raw	19000	B	1	main
ARREST_raw	19000	C	0.871784804229423	main
ARREST_raw	19000	D	0.8786439830874927	main
ARREST_raw	19000	E	0.936154339523052	main
ARREST_raw	19100	A	0.010000000000000009	main
ARREST_raw	19100	B	1	main
ARREST_raw	19100	C	0.8738168529295263	main
ARREST_raw	19100	D	0.8806165967531103	main
ARREST_raw	19100	E	0.9374903815028763	main
ARREST_raw	19200	A	0.010000000000000009	main
ARREST_raw	19200	B	1	main
ARREST_raw	19200	C	0.8758211208533129	main
ARREST_raw	19200	D	0.8825614077140954	main
ARREST_raw	19200	E	0.9388011181823047	main
ARREST_raw	19300	A	0.010000000000000009	main
ARREST_raw	19300	B	1	main
ARREST_raw	19300	C	0.8777978854364528	main
ARREST_raw	19300	D	0.8844787074188354	main
ARREST_raw	19300	E	0.9400869534660237	main
ARREST_raw	19400	A	0.010000000000000009	main
ARREST_raw	19400	B	1	main
ARREST_raw	19400	C	0.8797474238533214	main
ARREST_raw	19400	D	0.8863687867578094	main
ARREST_raw	19400	E	0.9413482870085554	main
ARREST_raw	19500	A	0.010000000000000009	main
ARREST_raw	19500	B	1	main
ARREST_raw	19500	C	0.8816700129397215	main
ARREST_raw	19500	D	0.88823193598781	main
ARREST_raw	19500	E	0.9425855141888232	main
ARREST_raw	19600	A	0.010000000000000009	main
ARREST_raw	19600	B	1	main
ARREST_raw	19600	C	0.8835659291179526	main
ARREST_raw	19600	D	0.8900684446586258	main
ARREST_raw	19600	E	0.9437990260877591	main
ARREST_raw	19700	A	0.010000000000000009	main
ARREST_raw	19700	B	1	main
ARREST_raw	19700	C	0.8854354483241857	main
ARREST_raw	19700	D	0.8918786015421395	main
ARREST_raw	19700	E	0.9449892094688578	main
ARREST_raw	19800	A	0.010000000000000009	main
ARREST_raw	19800	B	1	main
ARREST_raw	19800	C	0.8872788459381057	main
ARREST_raw	19800	D	0.8936626945637974	main
ARREST_raw	19800	E	0.9461564467615761	main
ARREST_raw	19900	A	0.010000000000000009	main
ARREST_raw	19900	B	1	main
ARREST_raw	19900	C	0.8890963967147831	main
ARREST_raw	19900	D	0.8954210107364075	main
ARREST_raw	19900	E	0.9473011160474804	main
ARREST_raw	20000	A	0.010000000000000009	main
ARREST_raw	20000	B	1	main
ARREST_raw	20000	C	0.8908883747187328	main
ARREST_raw	20000	D	0.897153836096221	main
ARREST_raw	20000	E	0.9484235910490456	main
