scenario_name	n_total	group	power	scenario_set
ARREST_shrunk	7600	A	0.010000000000000009	supp
ARREST_shrunk	7600	B	0.9999998176768758	supp
ARREST_shrunk	7600	C	0.08422120749565887	supp
ARREST_shrunk	7600	D	0.07831301865495799	supp
ARREST_shrunk	7600	E	0.16305097432478943	supp
ARREST_shrunk	7700	A	0.010000000000000009	supp
ARREST_shrunk	7700	B	0.999999860264587	supp
ARREST_shrunk	7700	C	0.08543852929842422	supp
ARREST_shrunk	7700	D	0.07942667272438253	supp
ARREST_shrunk	7700	E	0.1656377206492241	supp
ARREST_shrunk	7800	A	0.010000000000000009	supp
ARREST_shrunk	7800	B	0.9999998929794505	supp
ARREST_shrunk	7800	C	0.08666111498768625	supp
ARREST_shrunk	7800	D	0.08054510067830123	supp
ARREST_shrunk	7800	E	0.1682339041715597	supp
ARREST_shrunk	7900	A	0.010000000000000009	supp
ARREST_shrunk	7900	B	0.9999999180914712	supp
ARREST_shrunk	7900	C	0.08788892572880225	supp
ARREST_shrunk	7900	D	0.08166827078466743	supp
ARREST_shrunk	7900	E	0.17083932452672546	supp
ARREST_shrunk	8000	A	0.010000000000000009	supp
ARREST_shrunk	8000	B	0.9999999373534052	supp
ARREST_shrunk	8000	C	0.08912192268317787	supp
ARREST_shrunk	8000	D	0.08279615130037687	supp
ARREST_shrunk	8000	E	0.1734537821884523	supp
ARREST_shrunk	8100	A	0.010000000000000009	supp
ARREST_shrunk	8100	B	0.9999999521174576	supp
ARREST_shrunk	8100	C	0.09036006701028698	supp
ARREST_shrunk	8100	D	0.08392871047278594	supp
ARREST_shrunk	8100	E	0.17607707848657383	supp
ARREST_shrunk	8200	A	0.010000000000000009	supp
ARREST_shrunk	8200	B	0.9999999634259397	supp
ARREST_shrunk	8200	C	0.09160331986967185	supp
ARREST_shrunk	8200	D	0.08506591654121642	supp
ARREST_shrunk	8200	E	0.17870901562389652	supp
ARREST_shrunk	8300	A	0.010000000000000009	supp
ARREST_shrunk	8300	B	0.9999999720816264	supp
ARREST_shrunk	8300	C	0.09285164242292354	supp
ARREST_shrunk	8300	D	0.0862077377384477	supp
ARREST_shrunk	8300	E	0.18134939669264905	supp
ARREST_shrunk	8400	A	0.010000000000000009	supp
ARREST_shrunk	8400	B	0.999999978702305	supp
ARREST_shrunk	8400	C	0.09410499583564302	supp
ARREST_shrunk	8400	D	0.08735414229219451	supp
ARREST_shrunk	8400	E	0.1839980256905086	supp
ARREST_shrunk	8500	A	0.010000000000000009	supp
ARREST_shrunk	8500	B	0.9999999837630253	supp
ARREST_shrunk	8500	C	0.09536334127938129	supp
ARREST_shrunk	8500	D	0.08850509842657184	supp
ARREST_shrunk	8500	E	0.1866547075362156	supp
ARREST_shrunk	8600	A	0.010000000000000009	supp
ARREST_shrunk	8600	B	0.9999999876287956	supp
ARREST_shrunk	8600	C	0.09662663993356302	supp
ARREST_shrunk	8600	D	0.08966057436354602	supp
ARREST_shrunk	8600	E	0.1893192480847773	supp
ARREST_shrunk	8700	A	0.010000000000000009	supp
ARREST_shrunk	8700	B	0.999999990579858	supp
ARREST_shrunk	8700	C	0.09789485298738765	supp
ARREST_shrunk	8700	D	0.09082053832437309	supp
ARREST_shrunk	8700	E	0.19199145414226804	supp
ARREST_shrunk	8800	A	0.010000000000000009	supp
ARREST_shrunk	8800	B	0.9999999928312139	supp
ARREST_shrunk	8800	C	0.09916794164171383	supp
ARREST_shrunk	8800	D	0.09198495853102351	supp
ARREST_shrunk	8800	E	0.19467113348022858	supp
ARREST_shrunk	8900	A	0.010000000000000009	supp
ARREST_shrunk	8900	B	0.9999999945476902	supp
ARREST_shrunk	8900	C	0.10044586711092296	supp
ARREST_shrunk	8900	D	0.09315380320759448	supp
ARREST_shrunk	8900	E	0.19735809484967293	supp
ARREST_shrunk	9000	A	0.010000000000000009	supp
ARREST_shrunk	9000	B	0.999999995855558	supp
ARREST_shrunk	9000	C	0.10172859062476469	supp
ARREST_shrunk	9000	D	0.09432704058170771	supp
ARREST_shrunk	9000	E	0.2000521479947024	supp
ARREST_shrunk	9100	A	0.010000000000000009	supp
ARREST_shrunk	9100	B	0.999999996851483	supp
ARREST_shrunk	9100	C	0.1030160734301836	supp
ARREST_shrunk	9100	D	0.095504638885896	supp
ARREST_shrunk	9100	E	0.2027531036657374	supp
ARREST_shrunk	9200	A	0.010000000000000009	supp
ARREST_shrunk	9200	B	0.999999997609415	supp
ARREST_shrunk	9200	C	0.10430827679312615	supp
ARREST_shrunk	9200	D	0.09668656635897488	supp
ARREST_shrunk	9200	E	0.20546077363236726	supp
ARREST_shrunk	9300	A	0.010000000000000009	supp
ARREST_shrunk	9300	B	0.9999999981858879	supp
ARREST_shrunk	9300	C	0.10560516200032977	supp
ARREST_shrunk	9300	D	0.09787279124740333	supp
ARREST_shrunk	9300	E	0.20817497069582513	supp
ARREST_shrunk	9400	A	0.010000000000000009	supp
ARREST_shrunk	9400	B	0.9999999986240922	supp
ARREST_shrunk	9400	C	0.1069066903610928	supp
ARREST_shrunk	9400	D	0.09906328180663027	supp
ARREST_shrunk	9400	E	0.21089550870109242	supp
ARREST_shrunk	9500	A	0.010000000000000009	supp
ARREST_shrunk	9500	B	0.9999999989570024	supp
ARREST_shrunk	9500	C	0.10821282320902637	supp
ARREST_shrunk	9500	D	0.10025800630242843	supp
ARREST_shrunk	9500	E	0.2136222025486374	supp
ARREST_shrunk	9600	A	0.010000000000000009	supp
ARREST_shrunk	9600	B	0.9999999992097774	supp
ARREST_shrunk	9600	C	0.10952352190378756	supp
ARREST_shrunk	9600	D	0.10145693301221625	supp
ARREST_shrunk	9600	E	0.21635486820579186	supp
ARREST_shrunk	9700	A	0.010000000000000009	supp
ARREST_shrunk	9700	B	0.999999999401601	supp
ARREST_shrunk	9700	C	0.11083874783279368	supp
ARREST_shrunk	9700	D	0.10266003022636605	supp
ARREST_shrunk	9700	E	0.21909332271777138	supp
ARREST_shrunk	9800	A	0.010000000000000009	supp
ARREST_shrunk	9800	B	0.999999999547091	supp
ARREST_shrunk	9800	C	0.11215846241291949	supp
ARREST_shrunk	9800	D	0.1038672662495006	supp
ARREST_shrunk	9800	E	0.22183738421834487	supp
ARREST_shrunk	9900	A	0.010000000000000009	supp
ARREST_shrunk	9900	B	0.99999999965738	supp
ARREST_shrunk	9900	C	0.11348262709217538	supp
ARREST_shrunk	9900	D	0.10507860940177594	supp
