test_type	sensitivity	specificity	target_group	event_rate_multiplier	proportion_multiplier	nns_closed_form	nnr_closed_form	true_beta	predicted_beta	bias_closed_form
Balanced/Moderate	0.8	0.8	C	1.5	1.1	79953	33053	-0.23572233352106983	-0.07952701708047416	0.15619531644059567
Balanced/Moderate	0.8	0.8	C	1.5	1.2	66718	27581	-0.23572233352106983	-0.08572905649052746	0.14999327703054238
Balanced/Moderate	0.8	0.8	C	1.5	1.3	57005	23566	-0.23572233352106983	-0.09140033463319011	0.14432199888787972
Balanced/Moderate	0.8	0.8	C	1.5	1.4	49641	20522	-0.23572233352106983	-0.09659495749433537	0.13912737602673447
Balanced/Moderate	0.8	0.8	C	1.5	1.5	43910	18153	-0.23572233352106983	-0.10135949823441037	0.13436283528665946
Balanced/Moderate	0.8	0.8	C	1.5	1.6	39351	16268	-0.23572233352106983	-0.10573424436767451	0.12998808915339533
Balanced/Moderate	0.8	0.8	C	1.5	1.7000000000000002	35659	14742	-0.23572233352106983	-0.1097542032802147	0.12596813024085513
Balanced/Moderate	0.8	0.8	C	1.5	1.8	32623	13487	-0.23572233352106983	-0.11344991899034879	0.12227241453072105
Balanced/Moderate	0.8	0.8	C	1.5	1.9	30094	12441	-0.23572233352106983	-0.11684814019173655	0.11887419332933329
Balanced/Moderate	0.8	0.8	C	1.5	2	27964	11561	-0.23572233352106983	-0.1199723701749221	0.11574996334614773
Balanced/Moderate	0.8	0.8	C	1.6	1	88376	36535	-0.23572233352106983	-0.0756522970980551	0.16007003642301473
Balanced/Moderate	0.8	0.8	C	1.6	1.1	71990	29761	-0.23572233352106983	-0.08245845945499926	0.15326387406607056
Balanced/Moderate	0.8	0.8	C	1.6	1.2	60384	24963	-0.23572233352106983	-0.08864990854389183	0.14707242497717798
Balanced/Moderate	0.8	0.8	C	1.6	1.3	51829	21426	-0.23572233352106983	-0.09429307975525016	0.14142925376581966
Balanced/Moderate	0.8	0.8	C	1.6	1.4	45320	18736	-0.23572233352106983	-0.09944463547784979	0.13627769804322004
Balanced/Moderate	0.8	0.8	C	1.6	1.5	40239	16635	-0.23572233352106983	-0.10415317214462086	0.13156916137644897
Balanced/Moderate	0.8	0.8	C	1.6	1.6	36189	14961	-0.23572233352106983	-0.10846057892892533	0.1272617545921445
Balanced/Moderate	0.8	0.8	C	1.6	1.7000000000000002	32904	13603	-0.23572233352106983	-0.11240312827223597	0.12331920524883386
Balanced/Moderate	0.8	0.8	C	1.6	1.8	30200	12485	-0.23572233352106983	-0.1160123579568221	0.11970997556424773
Balanced/Moderate	0.8	0.8	C	1.6	1.9	27946	11553	-0.23572233352106983	-0.11931578967218325	0.11640654384888659
Balanced/Moderate	0.8	0.8	C	1.6	2	26047	10768	-0.23572233352106983	-0.12233751824687886	0.11338481527419098
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1	79684	32942	-0.23572233352106983	-0.07846666179922888	0.15725567172184096
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.1	65287	26990	-0.23572233352106983	-0.08526939731576091	0.15045293620530892
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.2	55034	22752	-0.23572233352106983	-0.09143819280431316	0.14428414071675666
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.3	47445	19614	-0.23572233352106983	-0.09704246005548947	0.13867987346558036
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.4	41653	17220	-0.23572233352106983	-0.10214118690875348	0.13358114661231635
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.5	37120	15346	-0.23572233352106983	-0.1067847875180645	0.12893754600300533
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.6	33501	13849	-0.23572233352106983	-0.11101656851463497	0.12470576500643486
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.7000000000000002	30561	12634	-0.23572233352106983	-0.1148739008830101	0.12084843263805974
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.8	28139	11633	-0.23572233352106983	-0.11838916408048686	0.11733316944058297
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	1.9	26120	10798	-0.23572233352106983	-0.12159051222873356	0.11413182129233627
Balanced/Moderate	0.8	0.8	C	1.7000000000000002	2	24421	10096	-0.23572233352106983	-0.12450250008141049	0.11121983343965934
Balanced/Moderate	0.8	0.8	C	1.8	1	72315	29895	-0.23572233352106983	-0.08118683710228797	0.15453549641878186
Balanced/Moderate	0.8	0.8	C	1.8	1.1	59580	24631	-0.23572233352106983	-0.087974321875923	0.14774801164514684
Balanced/Moderate	0.8	0.8	C	1.8	1.2	50465	20863	-0.23572233352106983	-0.09410997321167698	0.14161236030939284
Balanced/Moderate	0.8	0.8	C	1.8	1.3	43693	18063	-0.23572233352106983	-0.09966592987449786	0.13605640364657196
Balanced/Moderate	0.8	0.8	C	1.8	1.4	38508	15920	-0.23572233352106983	-0.10470328481988352	0.1310190487011863
Balanced/Moderate	0.8	0.8	C	1.8	1.5	34442	14239	-0.23572233352106983	-0.1092740738253865	0.12644825969568335
Balanced/Moderate	0.8	0.8	C	1.8	1.6	31191	12895	-0.23572233352106983	-0.11342284475716928	0.12229948876390055
Balanced/Moderate	0.8	0.8	C	1.8	1.7000000000000002	28547	11802	-0.23572233352106983	-0.11718790693065609	0.11853442659041374
Balanced/Moderate	0.8	0.8	C	1.8	1.8	26369	10901	-0.23572233352106983	-0.12060233387169315	0.11511999964937668
Balanced/Moderate	0.8	0.8	C	1.8	1.9	24554	10151	-0.23572233352106983	-0.12369477412728812	0.11202755939378171
Balanced/Moderate	0.8	0.8	C	1.8	2	23028	9520	-0.23572233352106983	-0.12649011129630944	0.1092322222247604
Balanced/Moderate	0.8	0.8	C	1.9	1	66004	27286	-0.23572233352106983	-0.08382376906310746	0.15189856445796238
Balanced/Moderate	0.8	0.8	C	1.9	1.1	54672	22602	-0.23572233352106983	-0.09058565158658498	0.14513668193448487
Balanced/Moderate	0.8	0.8	C	1.9	1.2	46525	19234	-0.23572233352106983	-0.09667896752782885	0.13904336599324096
Balanced/Moderate	0.8	0.8	C	1.9	1.3	40449	16722	-0.23572233352106983	-0.10217834396414747	0.13354398955692237
Balanced/Moderate	0.8	0.8	C	1.9	1.4	35786	14794	-0.23572233352106983	-0.10714676824411966	0.1285755652769502
Balanced/Moderate	0.8	0.8	C	1.9	1.5	32122	13280	-0.23572233352106983	-0.11163770976695153	0.1240846237541183
Balanced/Moderate	0.8	0.8	C	1.9	1.6	29189	12067	-0.23572233352106983	-0.11569678775936193	0.1200255457617079
Balanced/Moderate	0.8	0.8	C	1.9	1.7000000000000002	26803	11081	-0.23572233352106983	-0.11936309410097597	0.11635923942009387
Balanced/Moderate	0.8	0.8	C	1.9	1.8	24837	10268	-0.23572233352106983	-0.12267025120202843	0.1130520823190414
Balanced/Moderate	0.8	0.8	C	1.9	1.9	23201	9592	-0.23572233352106983	-0.1256472643163092	0.11007506920476062
Balanced/Moderate	0.8	0.8	C	1.9	2	21827	9024	-0.23572233352106983	-0.12831921284204337	0.10740312067902646
Balanced/Moderate	0.8	0.8	C	2	1	60551	25032	-0.23572233352106983	-0.08638693858987932	0.14933539493119052
Balanced/Moderate	0.8	0.8	C	2	1.1	50416	20842	-0.23572233352106983	-0.09311410427268141	0.14260822924838842
Balanced/Moderate	0.8	0.8	C	2	1.2	43097	17817	-0.23572233352106983	-0.09915697537225736	0.1365653581488125
Balanced/Moderate	0.8	0.8	C	2	1.3	37623	15554	-0.23572233352106983	-0.10459243854798064	0.1311298949730892
Balanced/Moderate	0.8	0.8	C	2	1.4	33410	13812	-0.23572233352106983	-0.10948517323195027	0.12623716028911958
Balanced/Moderate	0.8	0.8	C	2	1.5	30096	12442	-0.23572233352106983	-0.11388990106476435	0.12183243245630548
Balanced/Moderate	0.8	0.8	C	2	1.6	27440	11344	-0.23572233352106983	-0.1178531474098279	0.11786918611124193
Balanced/Moderate	0.8	0.8	C	2	1.7000000000000002	25280	10451	-0.23572233352106983	-0.12141463348856645	0.11430770003250339
Balanced/Moderate	0.8	0.8	C	2	1.8	23501	9716	-0.23572233352106983	-0.12460838572572819	0.11111394779534164
Balanced/Moderate	0.8	0.8	C	2	1.9	22024	9105	-0.23572233352106983	-0.12746362631232017	0.10825870720874967
Balanced/Moderate	0.8	0.8	C	2	2	20786	8593	-0.23572233352106983	-0.130005492820179	0.10571684070089082
